data;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s)
25/07/2021;0;0;0;27.2;45;2.4
25/07/2021;100;0;0;25.6;50;1.3
25/07/2021;200;0;0;24.6;53;1.7
25/07/2021;300;0;0;23.5;57;1.5
25/07/2021;400;0;0;22.5;61;1.5
25/07/2021;500;0;0;21.8;64;1.5
25/07/2021;600;0;0;22;63;1.6
25/07/2021;700;0;0;21.1;68;1.1
25/07/2021;800;0;0;20.5;71;1.8
25/07/2021;900;0;1.9;19.9;74;1
25/07/2021;1000;0;312.9;22.9;65;1.9
25/07/2021;1100;0;1126.8;25.8;52;4.1
25/07/2021;1200;0;1954.4;28;45;3.7
25/07/2021;1300;0;2619.8;29.8;41;4.4
25/07/2021;1400;0;3126.8;31.7;37;4.5
25/07/2021;1500;0;3369.6;32.2;35;3.2
25/07/2021;1600;0;3311.4;33.2;32;4.2
25/07/2021;1700;0;3066.5;33.5;31;3.1
25/07/2021;1800;0;2548.3;33.6;29;2.8
25/07/2021;1900;0;1479.2;34;27;2.4
25/07/2021;2000;0;179.2;32.9;29;2.1
25/07/2021;2100;0;53.2;30.8;34;1.9
25/07/2021;2200;0;0;29.2;38;2.1
25/07/2021;2300;0;0;28;43;2.2
26/07/2021;0;0;0;27.2;45;1.3
26/07/2021;100;0;0;25.4;50;1.2
26/07/2021;200;0;0;24.7;52;1.4
26/07/2021;300;0;0;23.4;57;1.2
26/07/2021;400;0;0;22.8;58;1.1
26/07/2021;500;0;0;22.2;62;.8
26/07/2021;600;0;0;21.9;63;1.3
26/07/2021;700;0;0;21.4;65;1.5
26/07/2021;800;0;0;20.7;68;1.5
26/07/2021;900;0;1.6;20.6;73;1.5
26/07/2021;1000;0;350.3;24;62;1.4
26/07/2021;1100;0;1099.9;26.1;59;2.1
26/07/2021;1200;0;1189;28;56;3.7
26/07/2021;1300;0;2584.1;29.2;51;3.8
26/07/2021;1400;0;2760.5;31.6;44;4
26/07/2021;1500;0;3246.5;31.9;41;3.7
26/07/2021;1600;0;1956;32.6;40;3.9
26/07/2021;1700;0;1140.3;31.5;41;4.2
26/07/2021;1800;0;1365.8;32.3;38;4
26/07/2021;1900;0;1507.4;32.9;36;4.1
26/07/2021;2000;0;447.3;31.7;37;3.8
26/07/2021;2100;0;88.4;30.1;40;2.8
26/07/2021;2200;0;0;28.9;44;2.3
26/07/2021;2300;0;0;27.9;48;2.6
27/07/2021;0;0;0;27;53;1.4
27/07/2021;100;0;0;25.8;57;1.2
27/07/2021;200;0;0;24.6;61;1.2
27/07/2021;300;0;0;24.1;63;1.4
27/07/2021;400;0;0;22.8;68;1.6
27/07/2021;500;0;0;22.2;71;.3
27/07/2021;600;0;0;21.7;74;.6
27/07/2021;700;0;0;21.1;76;1.1
27/07/2021;800;0;0;20.6;81;1.2
27/07/2021;900;0;2.1;20.7;84;1.3
27/07/2021;1000;0;299.6;23.2;76;1
27/07/2021;1100;0;835.9;26.1;70;1.7
27/07/2021;1200;0;1704;28.3;60;2.8
27/07/2021;1300;0;2209;29.1;54;2.8
27/07/2021;1400;0;3034.7;30.5;47;3.3
27/07/2021;1500;0;2892.9;32.3;42;2.6
27/07/2021;1600;0;3250.4;33.4;36;2.9
27/07/2021;1700;0;2434.2;33.4;36;1.9
27/07/2021;1800;0;2121.1;33.7;34;1.7
27/07/2021;1900;0;1365;33.9;33;3.4
27/07/2021;2000;0;241;33.1;35;2.7
27/07/2021;2100;0;62.6;31.2;37;1.9
27/07/2021;2200;0;0;29.4;42;1.4
27/07/2021;2300;0;0;28.1;45;1.6
28/07/2021;0;0;0;27.9;45;2.1
28/07/2021;100;0;0;27.1;47;1.4
28/07/2021;200;0;0;26;50;1
28/07/2021;300;0;0;25.1;53;1.7
28/07/2021;400;0;0;24.8;54;.9
28/07/2021;500;0;0;23.6;59;.6
28/07/2021;600;0;0;23.1;65;.9
28/07/2021;700;0;0;22.9;74;.9
28/07/2021;800;0;0;23;75;1.2
28/07/2021;900;0;2;22.3;78;.7
28/07/2021;1000;0;259.4;23.8;73;1.5
28/07/2021;1100;0;587.8;25.4;71;2.1
28/07/2021;1200;0;977;26.6;65;3.8
28/07/2021;1300;0;1571;29.4;58;3.2
28/07/2021;1400;0;2813.1;30.6;51;3.4
28/07/2021;1500;0;3132.2;32.9;44;2.8
28/07/2021;1600;0;3494.6;34.1;38;2.6
28/07/2021;1700;0;2008.5;32.8;39;2.2
28/07/2021;1800;0;1601.3;33.9;40;1.6
28/07/2021;1900;0;1403.9;32.6;37;1.4
28/07/2021;2000;0;192.3;32;39;1.8
28/07/2021;2100;0;53.5;30.9;40;1.6
28/07/2021;2200;0;0;29.4;44;.7
28/07/2021;2300;0;0;28.2;48;.9
29/07/2021;0;0;0;27.9;49;1.1
29/07/2021;100;0;0;26.4;53;.7
29/07/2021;200;0;0;26.4;53;1.5
29/07/2021;300;0;0;25.4;64;1.4
29/07/2021;400;0;0;25.1;69;2.4
29/07/2021;500;0;0;24.8;71;1.5
29/07/2021;600;0;0;24.6;71;1.4
29/07/2021;700;0;0;24.3;73;2
29/07/2021;800;0;0;24;76;1.5
29/07/2021;900;0;1.7;23.8;77;.9
29/07/2021;1000;0;183.9;24.8;74;1.2
29/07/2021;1100;0;815.5;27;64;3.4
29/07/2021;1200;0;1836.9;28.7;58;2.8
29/07/2021;1300;0;1876.7;31;51;1.9
29/07/2021;1400;0;2725.3;32.6;45;2.4
29/07/2021;1500;0;3232.6;34.6;39;2.6
29/07/2021;1600;0;3281.9;35.2;36;1.6
29/07/2021;1700;0;2799.5;34;36;2.4
29/07/2021;1800;0;2208.4;36;29;3.4
29/07/2021;1900;0;1566.1;36.4;30;1.1
29/07/2021;2000;0;189;35.4;30;2.5
29/07/2021;2100;0;65;33.2;34;1.1
29/07/2021;2200;0;0;31.5;37;1.2
29/07/2021;2300;0;0;30.4;40;.8
30/07/2021;0;0;0;29.3;44;.7
30/07/2021;100;0;0;28.5;58;4.1
30/07/2021;200;0;0;27.7;62;2
30/07/2021;300;0;0;27;65;2.2
30/07/2021;400;0;0;25.9;70;1.9
30/07/2021;500;0;0;25.2;75;2.8
30/07/2021;600;0;0;24.6;79;1.9
30/07/2021;700;0;0;24.3;83;2.6
30/07/2021;800;0;0;24.2;85;1.7
30/07/2021;900;0;1.5;24;84;1.9
30/07/2021;1000;null;null;null;null;null
30/07/2021;1100;0;1119.1;27.4;65;2.4
30/07/2021;1200;0;1969.5;29.4;58;3
30/07/2021;1300;0;2606.1;31;46;3.8
30/07/2021;1400;0;3112.7;33.7;37;2.3
30/07/2021;1500;0;3305;34.6;32;3.2
30/07/2021;1600;0;3425.3;36.1;27;3.4
30/07/2021;1700;0;3078.5;35.8;30;2.7
30/07/2021;1800;0;2328.2;35.8;29;4.2
30/07/2021;1900;0;1485.2;35.5;29;3.3
30/07/2021;2000;0;282.2;34.2;33;2.5
30/07/2021;2100;0;101.3;32.7;35;3.2
30/07/2021;2200;0;0;31.2;37;2.7
30/07/2021;2300;0;0;30;42;2.3
31/07/2021;0;0;0;28.9;45;1.3
31/07/2021;100;0;0;27.5;49;1
31/07/2021;200;0;0;26.3;53;1.9
31/07/2021;300;0;0;25.2;55;1.8
31/07/2021;400;0;0;24.8;55;1.4
31/07/2021;500;0;0;24.1;74;1.2
31/07/2021;600;0;0;22.9;77;1.3
31/07/2021;700;0;0;22.6;77;.7
31/07/2021;800;0;0;22.5;79;1.4
31/07/2021;900;0;3.6;21.4;83;1.2
31/07/2021;1000;0;327.2;23.8;75;2.1
31/07/2021;1100;0;1173.6;27;53;3.8
31/07/2021;1200;0;2008.6;29.1;36;4
31/07/2021;1300;0;2707.7;30.9;32;4.2
31/07/2021;1400;0;3190.8;33;27;4
31/07/2021;1500;0;3430.9;34.5;23;5.5
31/07/2021;1600;0;3424.1;35.1;21;5
31/07/2021;1700;0;3151.6;35.5;19;4.3
31/07/2021;1800;0;2565.5;35.4;20;4
31/07/2021;1900;0;1581.8;34.8;21;4.1
31/07/2021;2000;0;217.3;33.5;25;4
31/07/2021;2100;0;89.7;31.6;27;3.2
31/07/2021;2200;0;0;30.1;31;2.8
31/07/2021;2300;0;0;28.9;35;1.2
01/08/2021;0;0;0;27.5;38;1.2
01/08/2021;100;0;0;26;43;1
01/08/2021;200;0;0;25;46;.9
01/08/2021;300;0;0;24.3;49;1.9
01/08/2021;400;0;0;25.1;52;2.2
01/08/2021;500;0;0;24.3;58;2.1
01/08/2021;600;0;0;24.2;62;2.1
01/08/2021;700;0;0;24;64;3.1
01/08/2021;800;0;0;23.8;65;3.7
01/08/2021;900;0;4.1;23.2;68;3.2
01/08/2021;1000;0;341.5;24.6;63;4.4
01/08/2021;1100;0;807.4;25.2;61;5
01/08/2021;1200;0;1456.7;27;55;4.9
01/08/2021;1300;0;1524.7;28;50;5.7
01/08/2021;1400;0;1959.6;29.1;46;6.3
01/08/2021;1500;0;2578.2;30.5;42;4.8
01/08/2021;1600;0;2979.3;31.2;41;5.2
01/08/2021;1700;0;2488.5;31.3;39;4.4
01/08/2021;1800;0;2075.6;31.5;37;4.7
01/08/2021;1900;0;1043.6;31.3;37;4
01/08/2021;2000;0;309.4;30.7;36;4
01/08/2021;2100;0;70;29.6;40;3.7
01/08/2021;2200;0;0;28.2;46;3.2
01/08/2021;2300;0;0;27.2;48;4.3
02/08/2021;0;0;0;26.1;52;3.2
02/08/2021;100;0;null;25.1;55;1.9
02/08/2021;200;0;0;23.4;60;.9
02/08/2021;300;0;0;22.7;62;1.4
02/08/2021;400;0;0;21.8;66;1.2
02/08/2021;500;0;0;20.6;71;.8
02/08/2021;600;0;0;20.1;73;1.1
02/08/2021;700;0;0;19.6;74;1.2
02/08/2021;800;0;0;19.6;74;1.3
02/08/2021;900;0;2.4;19.4;75;1.3
02/08/2021;1000;0;343.5;22.6;63;2.5
02/08/2021;1100;0;1187.8;24.6;55;3.3
02/08/2021;1200;0;2021.8;26.6;48;3.6
02/08/2021;1300;0;2708.2;28.5;44;3.2
02/08/2021;1400;0;3195.6;30.3;37;3.7
02/08/2021;1500;0;3430.2;32.6;32;3
02/08/2021;1600;0;3402.9;33.1;32;2.6
02/08/2021;1700;0;3116.4;33.1;31;1.4
02/08/2021;1800;0;2581.2;33.6;32;1.1
02/08/2021;1900;0;1158.3;33.8;30;1.5
02/08/2021;2000;0;154.1;34.4;28;.8
02/08/2021;2100;0;68.8;31.2;32;1.1
02/08/2021;2200;0;0;29.8;35;1.5
02/08/2021;2300;0;0;27.7;40;.8
03/08/2021;0;0;0;26.5;45;1.2
03/08/2021;100;0;null;26;45;1.1
03/08/2021;200;0;0;25.1;47;1
03/08/2021;300;0;0;24;50;2.4
03/08/2021;400;0;0;23.2;54;.8
03/08/2021;500;null;null;null;null;null
03/08/2021;600;0;0;24;49;3
03/08/2021;700;null;null;null;null;null
03/08/2021;800;0;0;22;57;1
03/08/2021;900;0;2.1;21.5;60;.7
03/08/2021;1000;0;123.5;21.9;62;.8
03/08/2021;1100;0;717.7;25.4;53;1.6
03/08/2021;1200;0;1980.1;28.3;48;2.5
03/08/2021;1300;0;2353.6;28.5;48;2.2
03/08/2021;1400;0;2015.8;30.8;45;1.9
03/08/2021;1500;0;3044.1;31.3;41;1.9
03/08/2021;1600;0;3355.5;32.5;35;2.2
03/08/2021;1700;0;2445.7;34.5;32;1.1
03/08/2021;1800;0;2036.3;32.1;33;2
03/08/2021;1900;0;1292.2;34.8;28;2.1
03/08/2021;2000;0;210.5;33.6;29;1
03/08/2021;2100;0;83.3;31.1;34;.9
03/08/2021;2200;0;0;29.1;40;.4
03/08/2021;2300;0;0;28.2;42;.5
04/08/2021;0;0;0;27.4;45;1.3
04/08/2021;100;0;null;26.5;47;.7
04/08/2021;200;0;0;26;49;1.1
04/08/2021;300;0;0;25.1;53;.7
04/08/2021;400;0;0;25.2;52;.7
04/08/2021;500;0;0;24.7;66;1
04/08/2021;600;0;0;24.3;74;1.1
04/08/2021;700;0;0;23.5;80;1.6
04/08/2021;800;0;0;22.5;81;.9
04/08/2021;900;0;2.3;22.3;69;1.7
04/08/2021;1000;0;148.8;23.1;65;1.5
04/08/2021;1100;0;977.5;25.9;58;3.3
04/08/2021;1200;0;2012.3;28.1;52;3.5
04/08/2021;1300;0;2604.9;29.9;48;2.7
04/08/2021;1400;0;2986;30.5;45;3.3
04/08/2021;1500;0;3167.9;32.4;40;2.3
04/08/2021;1600;0;3330.6;33.7;39;2.5
04/08/2021;1700;0;1933.2;33.5;34;2.2
04/08/2021;1800;0;2516.2;33.9;30;2.3
04/08/2021;1900;0;663.9;35.2;26;1.9
04/08/2021;2000;0;200.5;33.9;28;2.4
04/08/2021;2100;null;null;null;null;null
04/08/2021;2200;0;0;29.6;34;1.1
04/08/2021;2300;0;0;28.3;38;1.5
05/08/2021;0;0;0;27.1;42;1.2
05/08/2021;100;0;0;25.9;45;1.4
05/08/2021;200;0;0;25.1;48;1.7
05/08/2021;300;0;0;24.1;52;1.2
05/08/2021;400;0;0;23.1;56;1
05/08/2021;500;0;0;22;58;.5
05/08/2021;600;0;0;22;58;.7
05/08/2021;700;0;0;21.3;62;.7
05/08/2021;800;0;0;20.7;65;1
05/08/2021;900;0;2.5;20;68;.9
05/08/2021;1000;0;350.3;23.5;56;1.7
05/08/2021;1100;0;1206;25.9;53;4.3
05/08/2021;1200;0;2005;28.4;48;3.7
05/08/2021;1300;0;2664;30.1;43;3.7
05/08/2021;1400;0;3155;31.3;40;3.3
05/08/2021;1500;0;3417.4;33.1;36;2.3
05/08/2021;1600;0;3385.4;34.4;31;3.4
05/08/2021;1700;0;3260.4;34.1;32;2.5
05/08/2021;1800;0;2492.5;35.2;29;3
05/08/2021;1900;0;1235.2;34.7;28;2.4
05/08/2021;2000;0;235.4;33.5;30;2.6
05/08/2021;2100;0;105;31.7;33;2.2
05/08/2021;2200;0;0;30.2;38;2.3
05/08/2021;2300;0;0;29.2;42;2.8
06/08/2021;0;0;0;28.2;45;2.5
06/08/2021;100;0;0;27.3;47;1.9
06/08/2021;200;0;0;25.4;52;1.3
06/08/2021;300;0;0;25.3;52;2.2
06/08/2021;400;0;0;25.3;52;1.7
06/08/2021;500;0;0;23.6;58;1.1
06/08/2021;600;0;0;23.4;58;1.6
06/08/2021;700;0;0;22.8;62;1.5
06/08/2021;800;0;0;22.2;66;1.2
06/08/2021;900;0;2.4;21.8;69;1.2
06/08/2021;1000;0;351.6;24.9;58;1.8
06/08/2021;1100;0;1195.7;26.5;53;3.8
06/08/2021;1200;0;2023.2;28.6;46;3.8
06/08/2021;1300;0;2708.2;30;39;5
06/08/2021;1400;0;3194.5;31.6;34;4.5
06/08/2021;1500;0;3429.7;33.5;30;4
06/08/2021;1600;0;3409.8;34.6;24;4.4
06/08/2021;1700;0;3136.2;34.2;25;4.4
06/08/2021;1800;0;2601.5;35.4;23;3.8
06/08/2021;1900;0;1067.6;34.4;25;3
06/08/2021;2000;0;320.7;33.7;24;3.2
06/08/2021;2100;0;129.1;31.9;27;3.1
06/08/2021;2200;0;0;30.2;32;2.2
06/08/2021;2300;0;0;29;35;1.6
07/08/2021;0;0;0;28;40;2
07/08/2021;100;0;0;28;43;3.3
07/08/2021;200;0;0;27.1;45;2.6
07/08/2021;300;0;0;26.4;48;3
07/08/2021;400;0;0;25.2;52;1.5
07/08/2021;500;0;0;24.4;55;1.9
07/08/2021;600;0;0;24.3;58;3
07/08/2021;700;0;0;23.7;61;2.3
07/08/2021;800;0;0;23.4;63;2.6
07/08/2021;900;0;2.2;23.1;64;2.7
07/08/2021;1000;0;363.6;24.6;59;3.5
07/08/2021;1100;0;1200.8;26.2;54;4.6
07/08/2021;1200;0;2031.8;27.9;47;5
07/08/2021;1300;0;2703.7;29.4;41;5.8
07/08/2021;1400;0;3214.1;31.5;35;5
07/08/2021;1500;0;3451.3;33.2;32;4.8
07/08/2021;1600;0;3424.8;34.3;32;3.2
07/08/2021;1700;0;3142.4;34.8;29;3.8
07/08/2021;1800;0;2609.2;34.3;29;3.8
07/08/2021;1900;0;1214;33.5;30;4.4
07/08/2021;2000;0;414.2;32.8;31;3.8
07/08/2021;2100;0;95.8;30.8;35;2.9
07/08/2021;2200;0;0;29.5;39;2.5
07/08/2021;2300;0;0;28.6;42;3.2
08/08/2021;0;0;0;27.7;46;2.7
08/08/2021;100;0;0;26.7;49;2
08/08/2021;200;0;0;25.7;51;2.3
08/08/2021;300;0;0;25.4;52;3.2
08/08/2021;400;0;0;24.7;54;1.8
08/08/2021;500;0;0;24.2;56;2.3
08/08/2021;600;0;0;23.7;58;2.4
08/08/2021;700;0;0;22.7;60;1.3
08/08/2021;800;0;0;21.8;64;1.2
08/08/2021;900;0;2.6;21.5;64;1.4
08/08/2021;1000;0;362.3;23.4;57;2.5
08/08/2021;1100;0;1219.6;25.5;50;3.7
08/08/2021;1200;0;2053.6;28;44;3.4
08/08/2021;1300;0;2735.4;29.7;42;3
08/08/2021;1400;0;3219.3;31.5;37;3.9
08/08/2021;1500;0;3456.2;32.1;35;3.2
08/08/2021;1600;0;3422.4;33.5;31;2.5
08/08/2021;1700;0;3138;33.8;33;2.8
08/08/2021;1800;0;2646.3;35.5;28;2.3
08/08/2021;1900;0;1284.4;34.8;28;3
08/08/2021;2000;0;374.2;32.7;31;3.1
08/08/2021;2100;0;65.8;31.6;35;3.1
08/08/2021;2200;0;0;29.9;39;2.6
08/08/2021;2300;0;0;28.8;41;2
09/08/2021;0;0;0;27.7;44;1.4
09/08/2021;100;0;0;26.6;47;.6
09/08/2021;200;0;0;26.5;48;.7
09/08/2021;300;0;0;26.3;48;1.3
09/08/2021;400;0;0;25.7;52;1
09/08/2021;500;0;0;25.3;51;1
09/08/2021;600;0;0;25.1;52;1.3
09/08/2021;700;0;0;25.6;56;1.2
09/08/2021;800;0;0;24.9;47;1.1
09/08/2021;900;0;2.8;23.7;50;1.3
09/08/2021;1000;0;365.5;26.3;46;1.6
09/08/2021;1100;0;1122.2;28.1;53;2.1
09/08/2021;1200;0;2012.7;29.8;49;2.6
09/08/2021;1300;0;2695.8;31.7;39;2.3
09/08/2021;1400;0;3183.4;33.2;36;2.4
09/08/2021;1500;0;3435.1;34.5;32;3
09/08/2021;1600;0;2552.4;34.1;33;2.9
09/08/2021;1700;0;1595.7;34.2;32;2
09/08/2021;1800;0;974.7;33.9;31;2.5
09/08/2021;1900;0;524.9;34.6;30;2.8
09/08/2021;2000;0;475.3;34;29;3
09/08/2021;2100;0;43.9;32.2;33;1.8
09/08/2021;2200;0;0;30.8;36;2
09/08/2021;2300;0;0;29.2;40;1.3
10/08/2021;0;0;0;28.7;40;1.6
10/08/2021;100;0;null;27.3;44;1.1
10/08/2021;200;0;0;26.2;47;.6
10/08/2021;300;0;0;25.6;49;.9
10/08/2021;400;0;0;25.5;52;1.1
10/08/2021;500;0;0;25.6;50;.7
10/08/2021;600;0;0;24.2;55;1.1
10/08/2021;700;0;0;23.6;59;.5
10/08/2021;800;0;0;23.3;61;1.4
10/08/2021;900;0;1.6;23;64;1
10/08/2021;1000;0;311.4;25.6;58;1.8
10/08/2021;1100;0;738.1;27.8;58;2.6
10/08/2021;1200;0;1756.1;28.9;54;3.7
10/08/2021;1300;0;2780.8;31;47;3.5
10/08/2021;1400;0;3209.2;32.2;44;3.2
10/08/2021;1500;0;3426.4;33.5;40;2.7
10/08/2021;1600;0;3398;34.4;37;2.9
10/08/2021;1700;0;3123.7;35;37;2.9
10/08/2021;1800;0;2042.2;34.6;33;2.5
10/08/2021;1900;0;1072.6;35.1;32;2.5
10/08/2021;2000;0;455.7;34.5;33;2.7
10/08/2021;2100;0;51.5;32.7;37;3.4
10/08/2021;2200;0;0;31.2;40;2.1
10/08/2021;2300;0;0;30.5;42;2.3
11/08/2021;0;0;0;29.5;45;1.4
11/08/2021;100;0;0;28.5;47;1.3
11/08/2021;200;0;0;27.9;49;2
11/08/2021;300;0;0;26.8;53;.9
11/08/2021;400;null;null;null;null;null
11/08/2021;500;0;0;25.4;58;1
11/08/2021;600;0;0;24.8;60;.6
11/08/2021;700;0;0;24;67;1
11/08/2021;800;0;0;23.8;74;1
11/08/2021;900;0;3;23.4;79;.9
11/08/2021;1000;0;138;24.6;71;1.6
11/08/2021;1100;0;452.6;26.6;60;3
11/08/2021;1200;0;1496.3;27.7;56;4
11/08/2021;1300;0;2501.7;29.6;51;4.3
11/08/2021;1400;0;2673.1;31.1;47;3.4
11/08/2021;1500;0;3094;32.9;44;3.9
11/08/2021;1600;0;3318.2;33.8;38;3.6
11/08/2021;1700;0;2900.9;34.5;38;2.4
11/08/2021;1800;0;2666;35.4;35;2.3
11/08/2021;1900;0;1124.1;33.8;34;3.6
11/08/2021;2000;0;337.6;34.4;32;3.5
11/08/2021;2100;0;96.3;32.6;36;2.2
11/08/2021;2200;0;0;31.1;39;1.9
11/08/2021;2300;0;0;30;42;1.6
12/08/2021;0;0;0;28.5;45;.9
12/08/2021;100;0;0;28;46;.7
12/08/2021;200;0;0;26.7;51;.9
12/08/2021;300;0;0;25.9;52;1.6
12/08/2021;400;0;0;24.9;55;.7
12/08/2021;500;0;0;24.9;66;2.2
12/08/2021;600;0;0;24.7;69;1.1
12/08/2021;700;0;0;24.8;72;1
12/08/2021;800;0;0;24.2;77;1.1
12/08/2021;900;0;4.7;24.4;78;1.1
12/08/2021;1000;0;264.2;25.8;73;1.6
12/08/2021;1100;0;1117.1;27.1;66;4
12/08/2021;1200;0;1196.3;27.9;62;2.8
12/08/2021;1300;0;1444.2;29.8;55;3.5
12/08/2021;1400;0;2837.1;32;47;3.9
12/08/2021;1500;0;2954.9;32.9;42;3.4
12/08/2021;1600;0;2425;33;39;3.4
12/08/2021;1700;0;2891.7;34.4;36;3.5
12/08/2021;1800;0;2528.4;35.4;33;2.7
12/08/2021;1900;0;1167.4;33.9;33;3.4
12/08/2021;2000;0;550.8;33.8;33;2.6
12/08/2021;2100;0;99.4;32.3;35;2.1
12/08/2021;2200;0;0;30.6;38;1.5
12/08/2021;2300;0;0;29.7;41;2.1
13/08/2021;0;0;0;28.7;44;1.8
13/08/2021;100;0;null;28.2;46;1.2
13/08/2021;200;0;0;27.3;48;1
13/08/2021;300;0;0;27.1;49;1.4
13/08/2021;400;0;0;26.5;55;2.2
13/08/2021;500;0;0;25.9;66;3
13/08/2021;600;0;0;25.1;73;2.2
13/08/2021;700;0;0;23.9;78;1.6
13/08/2021;800;0;0;23.3;81;1.6
13/08/2021;900;0;2.5;23;84;1.4
13/08/2021;1000;0;155.4;24;82;2.4
13/08/2021;1100;0;637.5;25.7;73;3.5
13/08/2021;1200;0;1263.2;28.3;58;3.5
13/08/2021;1300;0;1563.9;29.3;53;3.6
13/08/2021;1400;0;2363.8;31;45;3.2
13/08/2021;1500;0;3342.2;32.8;41;3
13/08/2021;1600;0;3327;33.5;39;3.9
13/08/2021;1700;0;2953.6;32.9;39;3.1
13/08/2021;1800;.4;2003.5;33.8;37;1.4
13/08/2021;1900;0;846.8;32.7;35;2.2
13/08/2021;2000;0;511.7;33.3;33;1.8
13/08/2021;2100;0;126.7;32;35;1.3
13/08/2021;2200;0;0;30.4;38;1
13/08/2021;2300;0;0;30.1;37;2.3
14/08/2021;0;0;0;28.7;40;1.9
14/08/2021;100;0;0;27.2;44;1
14/08/2021;200;0;0;26.4;45;.2
14/08/2021;300;0;0;25.5;49;1.2
14/08/2021;400;0;0;24.4;52;1.3
14/08/2021;500;0;0;24.3;54;1.3
14/08/2021;600;0;0;23.4;63;1.3
14/08/2021;700;0;0;22.6;69;1
14/08/2021;800;0;0;22.3;76;1.3
14/08/2021;900;0;3.4;21.4;80;1.1
14/08/2021;1000;0;252.2;23.2;76;1.2
14/08/2021;1100;0;1066.8;26.8;61;2.3
14/08/2021;1200;0;1994.8;28.7;51;2.4
14/08/2021;1300;0;2760.3;30.7;44;2.7
14/08/2021;1400;0;3217;32.1;40;2.6
14/08/2021;1500;0;3458.3;33.4;32;3.1
14/08/2021;1600;0;3434.2;34.5;29;2.2
14/08/2021;1700;0;3135.9;34.8;29;2.6
14/08/2021;1800;0;2594.6;34.7;27;3.7
14/08/2021;1900;0;1228.1;35.6;26;2
14/08/2021;2000;0;765.7;34.6;27;2.1
14/08/2021;2100;0;84.2;32.3;30;1.4
14/08/2021;2200;0;0;30.1;34;1
14/08/2021;2300;0;0;28.7;38;.8
15/08/2021;0;0;0;28.2;39;.7
15/08/2021;100;0;0;27.7;41;1.4
15/08/2021;200;0;0;28;41;1
15/08/2021;300;0;0;27.1;43;.6
15/08/2021;400;0;0;27.1;44;.8
15/08/2021;500;0;0;25.8;67;1.7
15/08/2021;600;0;0;24.9;72;2.7
15/08/2021;700;0;0;24.2;76;1.9
15/08/2021;800;0;0;23.6;81;1.9
15/08/2021;900;0;5.4;23.4;83;1.7
15/08/2021;1000;0;405.6;24.2;81;1.8
15/08/2021;1100;0;1131.8;26.3;70;1.5
15/08/2021;1200;0;2026.9;29.4;45;2.6
15/08/2021;1300;0;2775.7;31.2;37;2.9
15/08/2021;1400;0;3234.7;32.5;36;2.6
15/08/2021;1500;0;3600.2;33.5;35;2.5
15/08/2021;1600;0;2891.1;34;32;1.2
15/08/2021;1700;0;2469.3;34.5;28;2.6
15/08/2021;1800;0;1729.2;35.5;27;1.7
15/08/2021;1900;0;619.6;34.3;28;1.2
15/08/2021;2000;0;540.5;33.3;29;1.7
15/08/2021;2100;0;57.3;31.8;32;1.2
15/08/2021;2200;0;0;31.1;33;.9
15/08/2021;2300;0;0;30.2;37;1.8
16/08/2021;0;0;0;29.1;40;1.5
16/08/2021;100;0;null;27.8;44;.8
16/08/2021;200;0;0;27.3;46;.9
16/08/2021;300;0;0;26.6;50;1.7
16/08/2021;400;0;0;26.4;60;1.2
16/08/2021;500;0;0;25.5;66;1.7
16/08/2021;600;0;0;24.8;73;2.4
16/08/2021;700;0;0;24.3;75;2.4
16/08/2021;800;0;0;23.8;79;1.9
16/08/2021;900;0;2.4;23.6;80;1.6
16/08/2021;1000;0;158.4;24.1;79;1.6
16/08/2021;1100;0;790.3;27.2;58;2.5
16/08/2021;1200;0;1533.6;28.2;55;2.3
16/08/2021;1300;0;2577;30.4;47;2.7
16/08/2021;1400;0;3126.5;32.8;39;2.3
16/08/2021;1500;0;3442.8;33;35;2.5
16/08/2021;1600;0;3192.9;32.5;35;3.2
16/08/2021;1700;0;2490.7;33.2;31;2
16/08/2021;1800;0;2086.1;34.5;28;1.2
16/08/2021;1900;0;1038.9;34.6;28;2.9
16/08/2021;2000;0;842.4;33.9;29;2.3
16/08/2021;2100;0;51.7;31.8;32;1.1
16/08/2021;2200;0;0;30.1;35;.9
16/08/2021;2300;0;0;29.4;37;.9
17/08/2021;0;0;0;27.7;42;.4
17/08/2021;100;0;null;27.2;42;.6
17/08/2021;200;0;0;27.4;43;1.7
17/08/2021;300;0;0;26.8;58;1.4
17/08/2021;400;0;0;26.4;63;1.9
17/08/2021;500;0;0;25.7;65;2.1
17/08/2021;600;0;0;25.1;70;1.6
17/08/2021;700;0;0;24.4;75;1
17/08/2021;800;0;0;23.4;79;1.1
17/08/2021;900;0;5;22.5;79;.8
17/08/2021;1000;0;339;23.9;58;1.5
17/08/2021;1100;0;1106.9;27.7;48;2.3
17/08/2021;1200;0;2026.5;29;43;3.2
17/08/2021;1300;0;2817.4;31.1;35;4.5
17/08/2021;1400;0;3278.6;32.4;32;3
17/08/2021;1500;0;3536;34;29;2.7
17/08/2021;1600;0;3155.2;34.2;30;2.6
17/08/2021;1700;0;2652.8;34.4;27;2.6
