data;volume;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);variacao_volume
2024-11-08;16.48;1200;0.0;821.9;27.4;58.0;3.1;0.0
2024-11-08;16.48;2300;0.0;0.0;29.2;27.0;0.7;0.0
2024-11-08;16.48;2200;0.0;0.0;31.1;24.0;1.2;0.0
2024-11-08;16.48;2000;0.0;314.1;35.2;23.0;2.6;0.0
2024-11-08;16.48;1900;0.0;784.5;36.7;24.0;2.7;0.0
2024-11-08;16.48;2100;0.0;25.3;33.7;24.0;1.6;0.0
2024-11-08;16.48;1700;0.0;1525.4;35.8;31.0;2.2;0.0
2024-11-08;16.48;1600;0.0;1758.8;34.7;34.0;2.9;0.0
2024-11-08;16.48;1500;0.0;1812.2;33.4;39.0;2.3;0.0
2024-11-08;16.48;1300;0.0;1326.1;29.4;51.0;2.6;0.0
2024-11-08;16.48;1800;0.0;1167.3;36.5;27.0;1.9;0.0
2024-11-09;16.44;600;0.0;0.0;24.1;73.0;2.4;-0.03999999999999915
2024-11-09;16.44;900;0.0;7.0;23.0;77.0;0.8;0.0
2024-11-09;16.44;800;0.0;0.0;23.3;76.0;0.9;0.0
2024-11-09;16.44;700;0.0;0.1;23.9;73.0;1.8;0.0
2024-11-09;16.44;500;0.0;0.0;24.9;65.0;1.6;0.0
2024-11-09;16.44;1000;0.0;169.5;25.0;69.0;2.3;0.0
2024-11-09;16.44;300;0.0;0.1;26.7;42.0;0.9;0.0
2024-11-09;16.44;200;0.0;0.0;27.8;39.0;0.9;0.0
2024-11-09;16.44;100;0.0;0.0;28.7;38.0;1.5;0.0
2024-11-09;16.44;0;0.0;0.0;29.6;36.0;1.8;0.0
2024-11-09;16.44;400;0.0;1.5;26.4;45.0;2.0;0.0
2024-11-09;16.44;1100;0.0;399.3;26.6;60.0;3.0;0.0
2024-11-09;16.44;1200;0.0;861.0;28.3;51.0;3.8;0.0
2024-11-09;16.44;1900;0.0;808.3;35.4;25.0;2.6;0.0
2024-11-09;16.44;2300;0.0;0.0;30.4;32.0;2.0;0.0
2024-11-09;16.44;2200;0.0;0.0;31.5;30.0;2.2;0.0
2024-11-09;16.44;2100;0.0;27.5;32.8;29.0;2.1;0.0
2024-11-09;16.44;2000;0.0;358.8;34.3;27.0;2.6;0.0
2024-11-09;16.44;1300;0.0;1316.2;30.5;45.0;3.1;0.0
2024-11-09;16.44;1800;0.0;1205.6;36.0;26.0;2.3;0.0
2024-11-09;16.44;1600;0.0;1840.5;34.2;33.0;2.7;0.0
2024-11-09;16.44;1500;0.0;1964.6;34.0;36.0;2.7;0.0
2024-11-09;16.44;1400;0.0;1850.9;31.9;40.0;3.0;0.0
2024-11-09;16.44;1700;0.0;1568.4;34.8;31.0;2.1;0.0
2024-11-10;16.4;100;0.0;0.0;29.5;47.0;2.4;-0.0400000000000027
2024-11-10;16.4;200;0.0;0.0;27.5;65.0;2.5;0.0
2024-11-10;16.4;300;0.0;0.0;26.2;70.0;2.6;0.0
2024-11-10;16.4;400;0.0;0.0;25.0;75.0;2.5;0.0
2024-11-10;16.4;0;0.0;0.0;31.0;38.0;1.8;0.0
2024-11-10;16.4;500;0.0;0.4;24.7;76.0;2.1;0.0
2024-11-10;16.4;700;0.0;0.1;25.1;70.0;1.7;0.0
2024-11-10;16.4;800;0.0;0.6;25.5;68.0;1.9;0.0
2024-11-10;16.4;900;0.0;7.8;25.8;66.0;2.6;0.0
2024-11-10;16.4;1000;0.0;116.6;26.2;67.0;2.4;0.0
2024-11-10;16.4;600;0.0;0.5;25.0;70.0;3.2;0.0
2024-11-10;16.4;1100;0.0;543.5;27.7;56.0;2.6;0.0
2024-11-10;16.4;1200;0.0;824.1;28.7;54.0;2.6;0.0
2024-11-10;16.4;1900;0.0;782.1;36.9;22.0;2.2;0.0
2024-11-10;16.4;1500;0.0;2077.4;33.0;39.0;2.6;0.0
2024-11-10;16.4;1600;0.0;1944.5;35.0;33.0;2.4;0.0
2024-11-10;16.4;1700;0.0;1666.2;36.4;25.0;2.1;0.0
2024-11-10;16.4;1800;0.0;1252.2;36.5;24.0;2.1;0.0
2024-11-10;16.4;1400;0.0;1997.0;32.8;40.0;2.9;0.0
2024-11-10;16.4;2000;0.0;317.0;35.7;24.0;1.6;0.0
2024-11-10;16.4;2100;0.0;17.2;33.9;27.0;1.5;0.0
2024-11-10;16.4;2200;0.0;0.0;32.7;29.0;2.1;0.0
2024-11-10;16.4;1300;0.0;1633.6;30.8;47.0;3.0;0.0
2024-11-10;16.4;2300;0.0;0.0;31.1;33.0;1.6;0.0
2024-11-11;16.36;0;0.0;0.0;30.9;39.0;2.9;-0.03999999999999915
2024-11-11;16.36;900;0.0;49.7;24.0;70.0;1.2;0.0
2024-11-11;16.36;800;0.0;0.0;23.3;69.0;1.7;0.0
2024-11-11;16.36;700;0.0;0.0;23.5;67.0;1.4;0.0
2024-11-11;16.36;600;0.0;0.0;24.2;65.0;1.6;0.0
2024-11-11;16.36;1100;0.0;408.2;26.0;62.0;2.5;0.0
2024-11-11;16.36;400;0.0;0.0;25.8;57.0;1.6;0.0
2024-11-11;16.36;300;0.0;0.0;26.6;55.0;2.5;0.0
2024-11-11;16.36;200;0.0;0.0;28.0;54.0;2.4;0.0
2024-11-11;16.36;100;0.0;0.0;29.4;48.0;3.4;0.0
2024-11-11;16.36;1000;0.0;305.5;25.1;66.0;2.9;0.0
2024-11-11;16.36;500;0.0;0.0;25.0;61.0;1.7;0.0
2024-11-11;16.36;1200;0.0;691.8;28.9;52.0;2.6;0.0
2024-11-11;16.36;1300;0.0;1582.0;30.5;47.0;2.3;0.0
2024-11-11;16.36;2200;0.0;0.0;32.7;32.0;1.7;0.0
2024-11-11;16.36;2100;0.0;29.4;33.7;29.0;1.1;0.0
2024-11-11;16.36;2000;0.0;241.9;34.7;28.0;0.8;0.0
2024-11-11;16.36;1900;0.0;824.5;35.9;26.0;1.0;0.0
2024-11-11;16.36;2300;0.0;0.1;32.8;33.0;1.6;0.0
2024-11-11;16.36;1700;0.0;1338.3;36.2;29.0;1.3;0.0
2024-11-11;16.36;1600;0.0;1938.2;34.7;33.0;2.4;0.0
2024-11-11;16.36;1500;0.0;2057.4;33.6;38.0;2.9;0.0
2024-11-11;16.36;1400;0.0;1929.6;32.4;42.0;2.5;0.0
2024-11-11;16.36;1800;0.0;999.9;36.0;29.0;1.5;0.0
2024-11-12;16.31;900;0.0;25.6;23.4;63.0;0.5;-0.05000000000000071
2024-11-12;16.31;800;0.0;0.0;22.8;61.0;0.6;0.0
2024-11-12;16.31;700;0.0;0.0;23.8;58.0;0.9;0.0
2024-11-12;16.31;600;0.0;0.0;24.5;53.0;1.2;0.0
2024-11-12;16.31;500;0.0;0.0;24.8;52.0;1.3;0.0
2024-11-12;16.31;300;0.0;0.4;26.4;48.0;1.8;0.0
2024-11-12;16.31;200;0.0;0.2;27.0;47.0;1.0;0.0
2024-11-12;16.31;100;0.0;0.0;27.0;47.0;0.6;0.0
2024-11-12;16.31;0;0.0;0.0;28.3;43.0;1.2;0.0
2024-11-12;16.31;1000;0.0;315.5;25.0;66.0;0.8;0.0
2024-11-12;16.31;400;0.0;0.0;25.6;50.0;1.3;0.0
2024-11-12;16.31;1100;0.0;580.3;26.8;62.0;2.6;0.0
2024-11-12;16.31;1200;0.0;607.6;27.8;59.0;2.9;0.0
2024-11-12;16.31;1900;0.0;615.7;35.2;31.0;2.5;0.0
2024-11-12;16.31;1300;0.0;1035.3;30.3;49.0;2.6;0.0
2024-11-12;16.31;2300;0.0;0.0;30.7;39.0;1.7;0.0
2024-11-12;16.31;2200;0.0;0.0;31.6;37.0;1.8;0.0
2024-11-12;16.31;2100;0.0;34.9;33.0;35.0;2.9;0.0
2024-11-12;16.31;2000;0.0;407.2;34.4;31.0;2.5;0.0
2024-11-12;16.31;1800;0.0;1382.8;36.6;31.0;2.2;0.0
2024-11-12;16.31;1700;0.0;1502.1;35.1;34.0;2.8;0.0
2024-11-12;16.31;1600;0.0;1600.0;34.3;36.0;3.2;0.0
2024-11-12;16.31;1500;0.0;2044.2;33.6;40.0;3.2;0.0
2024-11-12;16.31;1400;0.0;1095.6;32.1;45.0;3.0;0.0
2024-12-01;15.5;900;0.0;2.5;25.2;83.0;1.1;-0.8099999999999987
2024-12-01;15.5;800;0.0;0.0;25.3;81.0;1.5;0.0
2024-12-01;15.5;700;0.0;0.2;25.6;81.0;1.8;0.0
2024-12-01;15.5;600;0.0;0.0;25.8;80.0;1.8;0.0
2024-12-01;15.5;500;0.0;0.2;26.1;78.0;2.0;0.0
2024-12-01;15.5;0;0.0;0.0;29.1;59.0;0.6;0.0
2024-12-01;15.5;300;0.0;0.0;27.5;72.0;1.3;0.0
2024-12-01;15.5;200;0.0;0.5;28.3;63.0;1.9;0.0
2024-12-01;15.5;100;0.0;0.0;28.5;60.0;0.2;0.0
2024-12-01;15.5;1000;0.0;45.9;25.4;82.0;1.4;0.0
2024-12-01;15.5;400;0.0;0.0;26.8;76.0;1.8;0.0
2024-12-01;15.5;1100;6.2;149.6;21.9;95.0;1.7;0.0
2024-12-01;15.5;1200;0.0;278.1;22.5;91.0;1.7;0.0
2024-12-01;15.5;1900;0.0;479.5;26.1;75.0;3.1;0.0
2024-12-01;15.5;1300;0.0;503.6;23.7;86.0;1.4;0.0
2024-12-01;15.5;2200;0.0;0.1;24.4;84.0;1.3;0.0
2024-12-01;15.5;2100;0.0;34.9;24.6;81.0;1.8;0.0
2024-12-01;15.5;2000;0.0;232.6;25.3;80.0;2.8;0.0
2024-12-01;15.5;2300;0.0;1.0;24.4;84.0;1.2;0.0
2024-12-01;15.5;1800;0.0;587.6;26.2;71.0;1.9;0.0
2024-12-01;15.5;1700;0.0;1328.3;26.1;75.0;3.7;0.0
2024-12-01;15.5;1600;0.0;1315.2;26.4;70.0;3.8;0.0
2024-12-01;15.5;1500;0.0;1639.5;27.1;68.0;2.4;0.0
2024-12-01;15.5;1400;0.0;990.7;26.3;75.0;1.4;0.0
2024-12-02;15.46;100;0.0;0.5;26.6;74.0;0.8;-0.03999999999999915
2024-12-02;15.46;200;0.0;0.0;25.7;80.0;0.7;0.0
2024-12-02;15.46;300;0.0;4.0;25.7;82.0;0.8;0.0
2024-12-02;15.46;400;0.0;2.5;25.9;81.0;1.1;0.0
2024-12-02;15.46;0;0.0;1.5;27.2;68.0;0.8;0.0
2024-12-02;15.46;500;0.0;0.7;25.8;77.0;0.7;0.0
2024-12-02;15.46;700;0.0;0.0;24.7;84.0;0.7;0.0
2024-12-02;15.46;800;0.0;0.3;24.4;83.0;0.8;0.0
2024-12-02;15.46;900;0.0;2.0;23.9;84.0;1.4;0.0
2024-12-02;15.46;1000;0.0;173.0;25.8;76.0;1.6;0.0
2024-12-02;15.46;600;0.0;0.1;25.1;82.0;0.8;0.0
2024-12-02;15.46;1100;0.0;623.7;28.3;66.0;2.1;0.0
2024-12-02;15.46;1200;0.0;1166.4;28.4;66.0;3.2;0.0
2024-12-02;15.46;1900;0.0;1621.1;35.1;40.0;3.1;0.0
2024-12-02;15.46;1500;0.0;2316.8;32.7;48.0;3.9;0.0
2024-12-02;15.46;1600;0.0;2566.1;35.0;41.0;3.0;0.0
2024-12-02;15.46;1700;0.0;2282.0;35.3;42.0;2.7;0.0
2024-12-02;15.46;1800;0.0;2022.5;34.6;41.0;3.9;0.0
2024-12-02;15.46;1400;0.0;1965.1;32.1;54.0;3.3;0.0
2024-12-02;15.46;2000;0.0;844.2;34.1;41.0;2.6;0.0
2024-12-02;15.46;2100;0.0;209.8;32.9;44.0;2.2;0.0
2024-12-02;15.46;2200;0.0;0.8;31.4;48.0;1.7;0.0
2024-12-02;15.46;1300;0.0;1244.8;29.7;61.0;3.4;0.0
2024-12-02;15.46;2300;0.0;0.0;30.2;52.0;1.7;0.0
2024-12-03;15.42;0;0.0;1.6;27.0;85.0;1.0;-0.040000000000000924
2024-12-03;15.42;900;0.0;5.6;24.7;94.0;1.4;0.0
2024-12-03;15.42;800;0.0;2.1;24.7;94.0;1.1;0.0
2024-12-03;15.42;700;0.0;0.1;24.6;95.0;1.3;0.0
2024-12-03;15.42;600;0.0;1.5;24.9;94.0;1.6;0.0
2024-12-03;15.42;1100;0.0;225.1;25.9;86.0;1.5;0.0
2024-12-03;15.42;400;0.0;3.9;25.7;90.0;2.6;0.0
2024-12-03;15.42;300;0.0;5.6;25.8;90.0;2.2;0.0
2024-12-03;15.42;200;0.0;2.8;25.9;90.0;2.5;0.0
2024-12-03;15.42;100;0.0;6.7;26.4;88.0;1.5;0.0
2024-12-03;15.42;1000;0.0;64.5;25.0;92.0;1.4;0.0
2024-12-03;15.42;500;0.0;0.8;25.3;92.0;2.1;0.0
2024-12-03;15.42;1200;0.0;717.9;27.5;78.0;1.4;0.0
2024-12-03;15.42;1300;0.0;1178.7;28.6;73.0;1.5;0.0
2024-12-03;15.42;2200;0.0;7.7;26.0;85.0;1.3;0.0
2024-12-03;15.42;2100;0.0;87.3;26.4;82.0;2.5;0.0
2024-12-03;15.42;2000;0.0;543.4;28.1;75.0;2.5;0.0
2024-12-03;15.42;1900;0.0;1657.9;31.2;61.0;2.2;0.0
2024-12-03;15.42;2300;0.0;9.4;26.0;83.0;4.0;0.0
2024-12-03;15.42;1700;0.0;1258.6;30.7;64.0;1.5;0.0
2024-12-03;15.42;1600;0.0;1910.2;30.4;63.0;2.3;0.0
2024-12-03;15.42;1500;0.2;2544.8;31.0;65.0;1.4;0.0
2024-12-03;15.42;1400;0.0;1621.9;29.0;71.0;2.1;0.0
2024-12-03;15.42;1800;0.0;1681.0;31.3;61.0;1.2;0.0
2024-12-04;15.38;100;0.0;8.2;25.0;95.0;0.5;-0.03999999999999915
2024-12-04;15.38;200;0.0;7.7;24.9;95.0;0.8;0.0
2024-12-04;15.38;300;0.0;5.2;24.6;97.0;0.9;0.0
2024-12-04;15.38;400;0.0;3.3;24.3;97.0;0.5;0.0
2024-12-04;15.38;0;0.0;6.3;25.1;94.0;0.8;0.0
2024-12-04;15.38;700;0.0;6.3;24.4;98.0;0.7;0.0
2024-12-04;15.38;800;0.0;10.1;24.4;97.0;0.7;0.0
2024-12-04;15.38;900;0.0;10.1;24.5;98.0;1.1;0.0
2024-12-04;15.38;500;0.0;5.9;24.1;98.0;0.5;0.0
2024-12-04;15.38;1000;0.0;57.5;24.4;97.0;1.3;0.0
2024-12-04;15.38;600;0.0;10.5;24.4;97.0;0.6;0.0
2024-12-04;15.38;1100;0.0;149.1;25.1;92.0;0.9;0.0
2024-12-04;15.38;1200;0.0;296.4;26.1;87.0;0.8;0.0
2024-12-04;15.38;1900;0.0;249.5;29.8;71.0;2.2;0.0
2024-12-04;15.38;1500;0.0;413.2;30.9;64.0;2.6;0.0
2024-12-04;15.38;1600;0.0;274.8;30.6;66.0;2.7;0.0
2024-12-04;15.38;1700;0.0;313.3;30.9;62.0;3.6;0.0
2024-12-04;15.38;1800;0.2;285.0;31.6;61.0;2.7;0.0
2024-12-04;15.38;1400;0.0;503.3;29.3;73.0;1.8;0.0
2024-12-04;15.38;2100;0.0;24.6;26.7;83.0;0.3;0.0
2024-12-04;15.38;2200;0.0;14.4;26.4;85.0;0.2;0.0
2024-12-04;15.38;2300;0.0;10.4;25.7;90.0;0.8;0.0
2024-12-04;15.38;1300;0.0;541.7;28.2;78.0;1.3;0.0
2024-12-04;15.38;2000;0.0;150.2;27.0;80.0;1.3;0.0
2024-12-05;15.33;0;0.0;0.6;25.1;78.0;0.4;-0.05000000000000071
2024-12-05;15.33;900;0.0;4.8;21.7;95.0;0.7;0.0
2024-12-05;15.33;800;0.0;2.3;21.7;95.0;0.4;0.0
2024-12-05;15.33;700;0.0;3.3;22.1;96.0;0.3;0.0
2024-12-05;15.33;600;0.0;2.5;22.5;94.0;0.2;0.0
2024-12-05;15.33;1100;0.0;145.3;26.9;72.0;0.9;0.0
2024-12-05;15.33;400;0.0;2.6;23.5;90.0;0.2;0.0
2024-12-05;15.33;300;0.0;3.3;23.9;89.0;0.3;0.0
2024-12-05;15.33;200;0.0;1.0;24.2;86.0;0.2;0.0
2024-12-05;15.33;100;0.0;1.2;24.3;83.0;0.2;0.0
2024-12-05;15.33;1000;0.0;47.7;24.4;82.0;0.8;0.0
2024-12-05;15.33;500;0.0;2.3;23.1;92.0;0.2;0.0
2024-12-05;15.33;1200;0.0;198.9;28.4;69.0;0.6;0.0
2024-12-05;15.33;1300;0.0;340.0;30.0;64.0;1.2;0.0
2024-12-05;15.33;2200;0.0;0.8;27.6;77.0;0.2;0.0
2024-12-05;15.33;2100;0.0;13.1;29.3;67.0;0.4;0.0
2024-12-05;15.33;2000;0.0;109.1;30.8;60.0;0.7;0.0
2024-12-05;15.33;1900;0.0;298.3;31.1;59.0;1.1;0.0
2024-12-05;15.33;2300;0.0;1.9;26.8;83.0;0.2;0.0
2024-12-05;15.33;1700;0.0;221.4;31.1;56.0;0.8;0.0
2024-12-05;15.33;1600;0.0;246.9;31.2;56.0;0.6;0.0
2024-12-05;15.33;1500;0.0;257.2;32.1;54.0;1.2;0.0
2024-12-05;15.33;1400;0.0;301.7;31.3;58.0;1.5;0.0
2024-12-05;15.33;1800;0.0;264.4;31.7;56.0;0.4;0.0
2024-12-06;15.29;0;0.0;0.2;25.2;60.0;0.3;-0.040000000000000924
2024-12-06;15.29;900;0.0;1.4;20.9;83.0;0.2;0.0
2024-12-06;15.29;800;0.0;5.7;21.4;80.0;0.1;0.0
2024-12-06;15.29;700;0.0;0.3;21.0;79.0;0.1;0.0
2024-12-06;15.29;600;0.0;3.8;21.7;75.0;0.3;0.0
2024-12-06;15.29;1100;0.0;485.2;27.1;60.0;0.3;0.0
2024-12-06;15.29;400;0.0;0.4;22.3;74.0;0.1;0.0
2024-12-06;15.29;300;0.0;0.1;23.0;69.0;0.1;0.0
2024-12-06;15.29;200;0.0;0.2;23.2;68.0;0.2;0.0
2024-12-06;15.29;100;0.0;0.1;24.2;64.0;0.1;0.0
2024-12-06;15.29;1000;0.0;109.5;24.0;67.0;0.3;0.0
2024-12-06;15.29;500;0.0;0.6;21.9;75.0;0.1;0.0
2024-12-06;15.29;1200;0.0;924.5;28.3;57.0;0.5;0.0
2024-12-06;15.29;1300;0.0;1388.8;29.6;51.0;1.8;0.0
2024-12-06;15.29;2200;0.0;0.1;28.2;55.0;0.9;0.0
2024-12-06;15.29;2100;0.0;29.1;29.8;49.0;0.8;0.0
2024-12-06;15.29;2000;0.0;276.0;31.6;44.0;1.3;0.0
2024-12-06;15.29;1900;0.0;719.8;32.5;41.0;1.4;0.0
2024-12-06;15.29;2300;0.0;0.0;27.1;60.0;1.1;0.0
2024-12-06;15.29;1700;0.0;1270.2;33.2;38.0;1.5;0.0
2024-12-06;15.29;1600;0.0;1644.6;32.6;41.0;2.3;0.0
2024-12-06;15.29;1500;0.0;1696.4;32.5;43.0;1.7;0.0
2024-12-06;15.29;1400;0.0;1710.5;31.1;49.0;1.5;0.0
2024-12-06;15.29;1800;0.0;953.6;32.6;41.0;1.9;0.0
2024-12-07;15.25;900;0.0;0.6;20.2;84.0;0.8;-0.03999999999999915
2024-12-07;15.25;800;0.0;0.0;20.4;81.0;0.5;0.0
2024-12-07;15.25;700;0.0;0.0;20.5;78.0;0.6;0.0
2024-12-07;15.25;600;0.0;0.0;21.6;70.0;0.9;0.0
2024-12-07;15.25;500;0.0;0.0;21.7;65.0;0.9;0.0
2024-12-07;15.25;300;0.0;1.2;22.5;60.0;1.0;0.0
2024-12-07;15.25;200;0.0;0.1;22.8;59.0;0.5;0.0
2024-12-07;15.25;100;0.0;0.0;24.4;50.0;0.7;0.0
2024-12-07;15.25;0;0.0;0.0;25.3;47.0;0.6;0.0
2024-12-07;15.25;1100;0.0;425.9;25.9;62.0;2.0;0.0
2024-12-07;15.25;400;0.0;0.4;22.0;62.0;0.7;0.0
2024-12-07;15.25;1000;0.0;80.7;23.1;70.0;1.1;0.0
2024-12-07;15.25;2300;0.0;0.0;27.8;55.0;0.8;0.0
2024-12-07;15.25;1200;0.0;886.6;28.0;54.0;3.2;0.0
2024-12-07;15.25;2200;0.0;0.0;29.1;50.0;1.0;0.0
2024-12-07;15.25;2100;0.0;52.3;30.0;47.0;1.5;0.0
2024-12-07;15.25;2000;0.0;278.7;31.1;44.0;2.5;0.0
2024-12-07;15.25;1900;0.0;484.7;31.0;44.0;3.3;0.0
2024-12-07;15.25;1700;0.0;1166.3;32.0;42.0;2.8;0.0
2024-12-07;15.25;1600;0.0;1262.7;31.9;41.0;3.2;0.0
2024-12-07;15.25;1500;0.0;1137.7;32.2;41.0;2.9;0.0
2024-12-07;15.25;1400;0.0;1049.0;30.0;47.0;2.8;0.0
2024-12-07;15.25;1300;0.0;915.4;28.3;53.0;3.4;0.0
2024-12-07;15.25;1800;0.0;917.3;31.5;43.0;3.5;0.0
2024-12-08;15.21;100;0.0;0.0;26.9;35.0;1.2;-0.03999999999999915
2024-12-08;15.21;200;0.0;0.1;25.5;43.0;0.8;0.0
2024-12-08;15.21;300;0.0;0.0;24.8;56.0;0.7;0.0
2024-12-08;15.21;500;0.0;0.0;23.6;80.0;2.4;0.0
2024-12-08;15.21;0;0.0;0.1;27.8;30.0;1.2;0.0
2024-12-08;15.21;600;0.0;1.1;23.3;84.0;1.5;0.0
2024-12-08;15.21;700;0.0;0.6;23.3;83.0;0.5;0.0
2024-12-08;15.21;800;0.0;0.2;23.6;81.0;0.3;0.0
2024-12-08;15.21;900;0.0;1.1;23.7;80.0;1.0;0.0
2024-12-08;15.21;1100;0.0;149.3;25.2;72.0;1.7;0.0
2024-12-08;15.21;1000;0.0;53.6;24.4;75.0;1.0;0.0
2024-12-08;15.21;400;0.0;0.0;24.3;73.0;1.1;0.0
2024-12-08;15.21;1200;0.0;247.4;26.0;70.0;1.1;0.0
2024-12-08;15.21;1400;0.0;941.8;29.1;57.0;1.8;0.0
2024-12-08;15.21;1500;0.0;1256.0;29.8;49.0;1.8;0.0
2024-12-08;15.21;1600;0.0;1413.1;32.5;43.0;1.5;0.0
2024-12-08;15.21;2300;0.0;0.0;29.3;44.0;1.3;0.0
2024-12-08;15.21;1300;0.0;588.2;27.2;64.0;1.3;0.0
2024-12-08;15.21;1700;0.0;1416.8;34.8;35.0;1.3;0.0
2024-12-08;15.21;2000;0.0;301.5;33.5;34.0;1.5;0.0
2024-12-08;15.21;2100;0.0;27.4;31.9;36.0;0.8;0.0
2024-12-08;15.21;2200;0.0;0.0;30.1;41.0;0.5;0.0
2024-12-08;15.21;1800;0.0;1136.9;33.7;36.0;2.5;0.0
2024-12-08;15.21;1900;0.0;639.7;34.1;34.0;1.6;0.0
2024-12-09;15.16;900;0.0;8.9;23.4;74.0;1.6;-0.05000000000000071
2024-12-09;15.16;800;0.0;0.0;23.5;75.0;2.1;0.0
2024-12-09;15.16;700;0.0;0.0;23.9;73.0;2.1;0.0
2024-12-09;15.16;600;0.0;0.0;24.3;70.0;1.9;0.0
2024-12-09;15.16;500;0.0;0.0;25.1;66.0;2.5;0.0
2024-12-09;15.16;300;0.0;0.0;27.3;49.0;2.5;0.0
2024-12-09;15.16;200;0.0;0.0;27.7;38.0;1.2;0.0
2024-12-09;15.16;100;0.0;0.0;28.2;37.0;1.0;0.0
2024-12-09;15.16;0;0.0;0.0;29.3;35.0;1.9;0.0
2024-12-09;15.16;1000;0.0;237.4;25.1;65.0;3.0;0.0
2024-12-09;15.16;400;0.0;0.0;26.0;58.0;2.1;0.0
2024-12-09;15.16;1100;0.0;627.5;26.8;59.0;4.2;0.0
2024-12-09;15.16;1200;0.0;1060.2;29.0;51.0;3.5;0.0
2024-12-09;15.16;1900;0.0;877.0;34.4;30.0;2.6;0.0
2024-12-09;15.16;1300;0.0;1330.4;29.2;48.0;3.8;0.0
2024-12-09;15.16;2300;0.0;0.0;29.4;38.0;1.2;0.0
2024-12-09;15.16;2200;0.0;0.0;30.2;36.0;0.8;0.0
2024-12-09;15.16;2100;0.0;29.7;32.0;33.0;1.9;0.0
2024-12-09;15.16;2000;0.0;392.6;33.6;30.0;2.5;0.0
2024-12-09;15.16;1800;0.0;1094.2;33.9;31.0;3.1;0.0
2024-12-09;15.16;1700;0.0;1548.5;34.6;33.0;2.4;0.0
2024-12-09;15.16;1600;0.0;1946.4;34.4;34.0;2.6;0.0
2024-12-09;15.16;1500;0.0;1992.7;32.9;38.0;3.4;0.0
2024-12-09;15.16;1400;0.0;1603.4;32.1;41.0;3.2;0.0
2024-12-10;15.12;100;0.0;0.0;29.0;37.0;1.3;-0.040000000000000924
2024-12-10;15.12;200;0.0;0.0;28.1;41.0;1.3;0.0
2024-12-10;15.12;300;0.0;0.0;26.7;58.0;1.8;0.0
2024-12-10;15.12;400;0.0;0.0;25.9;62.0;1.8;0.0
2024-12-10;15.12;0;0.0;0.0;30.5;34.0;1.9;0.0
2024-12-10;15.12;500;0.0;0.0;24.6;72.0;2.0;0.0
2024-12-10;15.12;700;0.0;0.0;23.4;79.0;1.6;0.0
2024-12-10;15.12;800;0.0;0.0;23.0;82.0;1.4;0.0
2024-12-10;15.12;900;0.0;29.3;23.5;80.0;0.5;0.0
2024-12-10;15.12;1000;0.0;329.7;25.4;63.0;2.6;0.0
2024-12-10;15.12;600;0.0;0.0;24.0;77.0;1.9;0.0
2024-12-10;15.12;1100;0.0;720.1;27.6;54.0;2.9;0.0
2024-12-10;15.12;1200;0.0;1354.9;29.3;47.0;3.0;0.0
2024-12-10;15.12;1900;0.0;801.1;36.5;20.0;3.4;0.0
2024-12-10;15.12;1500;0.0;2096.5;33.9;29.0;3.1;0.0
2024-12-10;15.12;1600;0.0;1977.7;35.0;28.0;1.7;0.0
2024-12-10;15.12;1700;0.0;1664.2;36.0;25.0;3.3;0.0
2024-12-10;15.12;1800;0.0;1271.8;36.1;24.0;3.0;0.0
2024-12-10;15.12;1400;0.0;1945.7;32.7;33.0;3.3;0.0
2024-12-10;15.12;2000;0.0;332.6;35.1;22.0;2.3;0.0
2024-12-10;15.12;2100;0.0;17.3;33.7;23.0;2.1;0.0
2024-12-10;15.12;2200;0.0;0.0;31.7;27.0;1.3;0.0
2024-12-10;15.12;1300;0.0;1798.8;31.3;41.0;3.0;0.0
2024-12-10;15.12;2300;0.0;0.0;31.0;28.0;1.9;0.0
2024-12-11;15.12;100;0.0;0.0;28.9;53.0;1.5;0.0
2024-12-11;15.12;600;0.0;0.0;25.8;57.0;2.0;0.0
2024-12-11;15.12;1000;0.0;359.9;27.5;54.0;0.8;0.0
2024-12-11;15.12;900;0.0;41.7;25.2;61.0;1.1;0.0
2024-12-11;15.12;800;0.0;0.0;24.9;61.0;1.1;0.0
2024-12-11;15.12;700;0.0;0.0;25.4;59.0;1.5;0.0
2024-12-11;15.12;300;0.0;0.0;27.8;56.0;1.2;0.0
2024-12-11;15.12;500;0.0;0.0;26.8;55.0;1.6;0.0
2024-12-11;15.12;400;0.0;0.0;27.6;53.0;1.8;0.0
2024-12-11;15.12;200;0.0;0.0;27.6;60.0;1.2;0.0
2024-12-11;15.12;1100;0.0;809.4;28.7;54.0;1.4;0.0
2024-12-11;15.12;0;0.0;0.0;29.2;52.0;1.5;0.0
2024-12-11;15.12;1400;0.0;814.9;31.6;41.0;1.2;0.0
2024-12-11;15.12;1200;0.0;1078.1;29.9;48.0;2.0;0.0
2024-12-11;15.12;2300;0.0;0.0;29.2;53.0;1.1;0.0
2024-12-11;15.12;2200;0.0;0.0;30.3;48.0;1.5;0.0
2024-12-11;15.12;2000;0.0;209.1;33.6;34.0;1.2;0.0
